id,name,general_name,general_name_refined
8467,Chips - Unnamed,chip,chip
8472,Frozen Calzones - See Varieties in-store,various,various
8474,Biological raspberries - the United States or Mexico,various,various
8475,Cleansing Wipes - Marcell,cleaning product,cleaning product
8478,Hygienic paper - Fluff,various,various
8479,Chips - Poppables - View varieties in store,chip,chip
8481,"Beef, roasted, round interior",various,various
8485,Rice jasmine,various,various
8490,Cats Food - Proactive Health,various,various
8491,Frozen fruit - President's choice - See in-store variety,various,various
8493,Frozen chicken straps - pub style,various,various
8498,Pure Maple Syrup - Canada Category A,various,various
8499,Peanut Butter - Natural Crunchy - Saturday 25th and Sunday May 26th Only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,various,various
8501,Garbage bags - see varieties in store,various,various
8512,Slim and crispy crust pizza frozen,pizza,pizza
8523,Vegetable Pill - vegetation - See Varieties In Store,various,various
8520,Cereal - Froot Loops,various,various
8519,Magical eraser,various,various
8516,Toilet paper - VELOUR - SATURDAY 1 JUNE ONLY.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.,various,various
8515,Cornichons - Bick's - See Varieties in-store,various,various
8462,Honey,various,various
8511,Cookies - Goglu,various,various
8510,Frozen fruits - President's choice,various,various
8506,Sliced charcuterie - see varieties in store,various,various
8505,Black Forest Smoked Ham Without Nitrite Sliced,various,various
8504,spinach babies,various,various
8503,canned corn,various,various
7485,Cheese - Mozzarella,cheese,cheese
7387,Pink Lady Apples - United States - Extra Category of Fantasy,various,various
7872,paninis,various,various
7803,Eye Tracer - Infallible,various,various
7813,Toothbrush - twister,various,various
7811,Chicken Tournedos with Frozen Bacon - Save $ 3 When Buying 2 Frozen Products at $ 10 or $ 15,various,various
7809,Frozen waffles - EGGO,various,various
7808,Red Potatoes - From Quebec - Canada No 1,various,various
7806,Kaiser breads,various,various
7801,Pasta,various,various
7777,"Cereal - Lucky Charms - Save $ 1 - * $ 4.99 Without Coupon - 1 Coupon Limit by Purchase, By Customer",various,various
7788,Chip,chip,chip
7787,Rice - Express Bistro - See Varieties In Store,various,various
7781,Chips - full of flavor,chip,chip
7854,Smoked sausages - natural,sausage,sausage
7853,Hazelnut spreads and chocolate - * Bonus 20 points M,various,various
7842,Apple Compote - Free,various,various
7839,Apple Compote - Free,various,various
7838,smoked salmon,various,various
7837,Frozen breast breast croquettes - premium - Buy 2 and get the third third,various,various
7861,Apple juice and refrigerated pear - Quebec,juice,juice
7835,"Cereal - Lucky Charms - Save $ 1 - * $ 4.99 Without Coupon - 1 Coupon Limit by Purchase, By Customer",various,various
7826,Accompanying dish - Side Kicks,various,various
7825,Disinfecting wipes,cleaning product,cleaning product
7818,"Cereal - All-Bran - save $ 1 - * $ 3.99 without coupon - 1 coupon limit by purchase, by customer",various,various
7816,Solar products,various,various
7815,Margarine,various,various
7830,Textile softening in leaves,various,various
7569,Hygienic paper - limit of 4 - $ 7.99 per additional item,various,various
7563,HALAL chicken smoked sausages,sausage,sausage
7778,Lince-Mouth - Ultra Clean,various,various
7775,tomato coulis,various,various
7381,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m,sausage,sausage
7896,Frozen Pizza - Trabec,pizza,pizza
7908,Frozen Pizza - Trabec,pizza,pizza
7907,Tuna cubes for frozen poker bowl,tuna,tuna
7901,Biscuits - see varieties in store,various,various
7898,UHT milk - Chokéo - See in store varieties,various,various
7893,Cracks - Ritz,various,various
7860,Frozen Cake - Deep'n Delicious,cake,cake
7892,Crunchy natural peanut butter,various,various
7891,Frozen Pizza - Casa di Mama - View Varieties in-store - Saturday 20th and Sunday 21 July Only - Limit of 4 - $ 3.99 per additional item,pizza,pizza
7883,K-Cup bucket coffee,various,various
7881,Craquins - Goldfish - Buy 2 and get the third third,various,various
7878,Stores - View Varieties In stock,various,various
7877,Turkey flakes,various,various
7952,"Peanut butter - creamy and light - 25 miles as a bonus for the purchase of 4. - Friday, May 17th only!",various,various
7940,Instant Rice - See Varieties In Store,various,various
7936,Leeks - from France and / or Belgium,various,various
7930,Lemons,various,various
7863,yellow onions,various,various
7926,Textile softening in leaves,various,various
7924,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various,various
7923,Frozen fruit - President's choice - See in-store variety,various,various
7916,Nutritional Supplement HyperProteié - Protilife,various,various
7914,Fruit juice,juice,juice
7913,Ground Coffee - Gourmet,various,various
7911,Bagels - POM,various,various
7925,Frozen Panated Chicken Sugges - Pub Style - View Varieties in Store - Limit of 4 - $ 6.99 per Extra Article,various,various
7770,Ice Dessert - Classic - See Varieties In Store,various,various
7862,Acetaminophen - Regular 325 mg,various,various
7562,Red mangoes,fruit,fruit
7299,Rice Chips - Crispy Minis,chip,chip
7300,Antisodorific or deodorant,various,various
7229,spinach babies,various,various
7247,Frozen Pizza - Casa di Mama,pizza,pizza
7244,Black plums - the United States and / or Spain - Category # 1 - Ordinary price: $ 4.99,various,various
7243,waffles,various,various
7242,Cotton swabs,various,various
7240,Tomatoes,various,various
7238,Blueberries - Peru and / or Argentina - Category # 1,various,various
7228,"Boneless duck breast, with skin - Brome lake",various,various
7301,Honey - President's Choice - See Varieties In Store,various,various
7225,Cheese bar - Unnamed - limit of 4 - $ 5.49 per additional item,bar,bar
7222,Rice,various,various
7217,Scented Rice - See Varieties In Store,various,various
7213,Jam - Smucker's,various,various
7212,Orange peppers - Quebec - Canada # 1,various,various
7206,Crunchy peanut butter,various,various
7249,Disinfecting wipes,cleaning product,cleaning product
7280,Dip,various,various
7277,Frozen Dinner - Bistro Crustini,various,various
7274,Refrigerated fruit juice - health break,juice,juice
7270,Sliced cheese product - Velveeta,cheese,cheese
7267,Hot Chocolate Mix - Carnation,various,various
7292,Red Potatoes - From Quebec - Canada No 1,various,various
7266,Ground coffee - * Bonus 20 points m,various,various
7261,Honey - Unnamed,various,various
7257,Frozen Burgers - Gluten Free - See Varieties In-store,various,various
7255,Hygienic paper - Fluff,various,various
7252,"Energy Drink - Saturday, November 30 and Sunday December 1st!- limit of 4 - $ 7.99 the rest of the week or by article out of bounds",various,various
7251,Alcoholic drink,various,various
7250,mozzarella cheese,cheese,cheese
7262,Rinse Agent - Jet Dry - * Bonus 40 Points M,various,various
7379,vegetable shortening,various,various
7205,Nectar,various,various
7202,Chips - Poppables - View varieties in store,chip,chip
7286,Wiper - Max,various,various
7371,Cheese snacks - Nanö,cheese,cheese
7303,Pasta - See Varieties In stock,various,various
7304,RECHARGES OF POSTS - Duster - See in store varieties,various,various
7308,Bars,bar,bar
7310,Jam - Pure,various,various
7313,Fruit Drink - See Varieties In Store,various,various
7314,Sink Cleaner - See Varieties In Store,various,various
7319,"Ice Cream - True Cream - Buy 2 and Get 1 Gaudet Tart (500 g), $ 2.99 worth $ 2.99",various,ice cream
7324,Frozen Pizza - Traditional - Save $ 2,pizza,pizza
7325,Raisin bread,various,various
7327,Jam - Smucker's,various,various
7328,Litter for cats,various,various
7332,Biological Strawberries - United States - Category # 1,various,various
7333,Refrigerated fruit juice - see varieties in store,juice,juice
7340,Black Forest Smoked Ham Without Nitrite Sliced,various,various
7369,Bread - From Italiano - See Varieties in-store,various,various
7364,parmigiano cheese,cheese,cheese
7362,"Frozen meal - Stouffer's - Thursday 21st to Saturday, February 23th only.- The rest of the week $ 1.99",various,various
7361,Soup - Vegetables,various,various
7358,"Flooded Pizza - Slim and crispy crust - Saturday 4th and Sunday, only January 5th - Limit of 3",pizza,pizza
7294,Red Potatoes - From Quebec - Canada No 1,various,various
7356,Chocolates - Ferrero Collection,various,various
7350,Pasta - See Varieties In stock,various,various
7349,Deodorant - see varieties in store,various,various
7345,CRETONS - Pack of 2 boxes,various,various
7344,Window cleaner - good friend,various,various
7343,Puree of organic apples - the choice of the president,various,various
7341,Ice Dessert - Classic - See Varieties In Store,various,various
7351,Carrots Nantes - Quebec,various,various
7376,"Peanut butter - crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various,various
13145,Rice jasmine,various,various
13139,Cookies - Goglu,various,various
3694,K-Cup bucket coffee,various,various
11392,Jam - Smucker's,various,various
11348,Fondue at Parmesan,various,various
11349,Antisodorific or deodorant,various,various
11385,Chips - Poppables - View varieties in store,chip,chip
11387,Licorice,various,various
11390,Antisodorific or deodorant,various,various
11399,Honey - President's Choice - See Varieties In Store,various,various
11427,Frozen vegetables - President's choice,various,various
11403,Peanut Butter - All Natural,various,various
11408,Barres - Protilife,bar,bar
11412,Frozen pie crusts,various,various
11421,Biscuits - Supreme,various,various
11422,Chocolate and Hazelnut Spread - President's Choice,various,various
11347,Tissue Papers - Pack of 6 Boxes,various,various
11278,Bars,bar,bar
11277,Meal replacement,various,various
11266,Disinfecting wipes,cleaning product,cleaning product
11265,Cereal - Mini Wheats,various,various
11262,Snatcher,various,various
11259,Window cleaner,various,various
11281,Frozen chicken straps - pub style,various,various
11258,Deodorant - Speed Stick,various,various
11256,sports drink,various,various
11250,Peanut Butter - All Natural,various,various
11249,bagels,various,various
11247,Liquid fabric softener,various,various
11236,Tomato Pastry - See Varieties In Store,various,various
11233,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various,various
11257,Frozen breast breast croquettes - premium - Buy 2 and get the third third,various,various
11439,Onions - from Quebec - Canada No 1,various,various
11424,K-Cup bucket coffee,various,various
11292,Gas Drink - Diet Coke - 50% off,various,various
11228,Freezing bags - pack of 3 boxes,various,various
11227,Cereal - Croque Nature,various,various
11110,Marshmallows - Unnamed - See Varieties in Store,various,various
11098,Legumes - See Varieties In Store,various,various
11100,Blanching Blandes - 3D White Vivid,various,various
11104,Cereal - Life,various,various
11107,Sliced charcuterie - see varieties in store,various,various
11384,Wiper - Unnamed,various,various
11109,Prosciutto,various,various
11116,Cereal - Croque Nature,various,various
11136,Instant Coffee - Rich - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,various,various
11121,Vegetable Cocktail - Garden Cocktail,various,various
11123,Partially skimmed milk 2% - Purfiltre - * Bonus 20 points m,various,various
11125,Peanut butter - crunchy - Saturday 20 and Sunday 21 July only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit,various,various
11230,cracker,various,various
11352,"Buffered corn - Saturday 13th and Sunday, October 14th only - Limit of 4",various,various
11353,Textile softening in leaves,various,various
11354,Capillary Color - Natural Instincts,various,various
11355,Liquid Laundry Detergent - * Bonus 25 Points M,laundry,laundry
11358,Apple snack - Irresistibles Wellness - See Varieties in-store,various,various
11361,Capocollo,various,various
11364,Disinfecting wipes,cleaning product,cleaning product
11365,Ice cream - Cremerie style - See in store varieties,various,ice cream
11366,Peanut Butter - All Natural,various,various
11370,"White eggs, category A - Saturday, August 31 only - Limit of 2 - $ 2.29 per item Suplementary - $ 2.49 The rest of the week",various,various
