id,name,general_name
11130,Refrigerated dessert,refrigerated
11132,tomato juice,juice
11821,Mini Cucumbers - Canada,cucumber
11718,Black Forest Smoked Ham Without Nitrite Sliced,black
11771,Vitamin C - 500 mg,vitamin
11773,Red Potatoes - From Quebec - Canada No 1,red
11837,Table syrup,table
11819,Antisodorific or deodorant,antisodorific
11822,Marmalade - See Varieties in-store,marmalade
11845,"Duck, confit thighs","duck,"
11826,Wafers - see varieties in store,wafers
11827,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
11830,Milk 2% - Finely filtered,milk
11840,Frozen fruit - President's choice - See in-store variety,fruit
11774,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",toothbrush
11842,Dishwasher detergent in pellets,dishwasher
11714,Mini Muffins - Little Cocks - See Varieties in Store,mini
11712,Tartiade - See Variety in Store - * Bonus 20 Points M,tartiade
11710,Chocolate and Hazelnut Spread - President's Choice,chocolate
11708,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
11707,Yogurt to drink - Smoothie - See Varieties in store,yogurt
11720,Ground decaffeinated coffee,ground
11706,Peanut Butter - All Natural,peanut
11700,"Frozen Pizza - Casa di Mama - Saturday 27 and Sunday, October 28th only - Limit of 4",pizza
11698,mozzarella cheese,cheese
11696,spinach babies,spinach
11689,Toothpaste - Optic White - Saturday 12th and Sunday 13 October only.- limit of 4 - 3.99 the rest of the week or by article out of bounds,toothpaste
11688,English muffins,english
11686,Skin care products,skin
11703,Sliced charcuterie - see varieties in store,sliced
11441,Spread,spread
11732,Salad Sauce - Miracle Whip,salad
11736,Meal Set - Stackers Lunch Mate,meal
11849,Honey - the honey of Émilia - see varieties in store,honey
11097,"Liquid Laundry Detergent - Saturday, April 13th Only - Limit of 4 - $ 5.99 per additional item",laundry
11485,Perfume enhancer for laundry,laundry
11776,Disinfecting wipes,wipes
11679,Beer - $ 96 Discount for 2 Caisses,beer
11678,Cheese - mozzarellissima,cheese
11676,Peanut Butter,peanut
11498,Tomatoes - See Varieties In stock,tomatoes
11484,Yellow Asian Pear - China,yellow
11489,Nail Polish - Insta-Dri,nail
11856,100% juice - President's choice,juice
11492,Frozen breaded chicken nuggets - pub style,frozen
11493,Tomatoes - Cirio - View varieties in store,tomatoes
11497,"chopped beef, skinny",chopped
11499,Prosciutto,prosciutto
11526,Litchis - Imported,litchis
11501,Frozen Pork Back Côtes - Save $ 5.11,frozen
11778,Lipboard - Super Lustrous,lipboard
11779,Cream cheese icing - Philadelphia,cheese
11782,Small yellow-flesh potatoes - from Quebec - Canada No 1,small
11784,Cheese bar,bar
11786,Black Forest Smoked Ham Without Nitrite Sliced,black
11790,Baby Toiletries - Johnson's - See Varieties in-store,baby
11791,mango,mango
11794,Ice Cream With Vanilla,ice cream
11798,Risotto - Express Bistro - View Varieties in store,risotto
11800,Yogurt - Classical,yogurt
11802,Frozen Dinner - O 'Sole Mio - See Varieties In Store,frozen
11805,GASED MINERAL WATER,gased
11807,Biological Hass Lawyer - Mexico,biological
11815,Yogurt - Source,yogurt
11816,Mini bars,bar
11863,Soup mix,soup
11767,Biscuits - Maxi-Fruit - See Varieties In store,fruit
11766,banana,banana
11763,Cake glazing - luxury creamy,cake
11198,Fondue at Parmesan,fondue
11138,Red Potatoes - From Quebec - Canada No 1,red
11224,Rice jasmine,rice
11194,Iced tea,iced
11195,"Frozen chicken wings - When buying a $ 9.99 box, add $ 1 to get a second box",frozen
11197,Tissue Paper - Pack of 6 Boxes,tissue
11199,Gas Drink - Coke Diet,gas
11760,tomato juice,juice
11201,Milk 3.25% - finely filtered,milk
11212,Raspberries - the United States and / or Mexico - Category # 1,raspberries
11140,Biscuits - Supreme - save 50 ¢ more to buy 2 products with a good-discount in store,biscuits
11220,Vegetable straws,vegetable
11135,Sliced charcuterie - see varieties in store,sliced
11057,Rice,rice
11059,Licorice,licorice
11063,Baby baby toiletries,baby
11067,Cleanser,cleanser
11068,Cashew drink,cashew
11069,Refrigerated apple juice - limit of 4 - $ 3.99 per additional item,juice
11070,Peanut Butter,peanut
11071,feta cheese,cheese
11072,Frozen pizza - thin and crispy crust - see varieties in store,pizza
11073,Dip - Philadelphia,dip
11075,Havarti sliced cheese,cheese
11076,Frozen Dinner - Bistro Crustini,frozen
11078,Pasta,pasta
11080,Risotto - Express Bistro - View Varieties in store,risotto
11087,Brewed Cod Bites - President's Choice,brewed
11090,Table towels - Unnamed,table
11221,Licorice,licorice
11222,Ice Cream With Vanilla,ice cream
11223,Pudding,pudding
11143,Capillary Products - Whole Blends - See Varieties in-store,capillary
11759,Energy drink,energy
11733,Hot Chocolate Mix - Carnation,hot
11757,CREAM 10%,cream
11750,Cakes,cake
11740,Chocolate - Gold Bunny - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,chocolate
11739,Cotton swabs,cotton
11738,Yellow Zucchini - Quebec - Lower price of the year,yellow
11737,Pâté with three frozen meats,pâté
11755,Frozen Pizza - Ristorante - Saturday 2 and Sunday October 3rd only - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week,pizza
11048,Green Asparagus - Peru,green
11437,Red Sweet Peppers of Fields - Quebec,red
11148,Organic bananas - Central America,organic
11152,Frozen Fish Nets - Select Select - $ 6 Economy,frozen
11154,instant coffee,instant
11156,Baby lotion,baby
11165,Lemonade,lemonade
11168,Pasta sauce,pasta
11169,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store,chocolate
11173,banana,banana
11174,Frozen breaded chicken nuggets - pub recipe,frozen
11179,White potatoes - from Quebec,white
11184,Whipped cream cheese - Philadelphia,cheese
11187,waffles,waffles
2855,Cleanser,cleanser
2899,pears,pears
2780,Shaving Cream - Foamy,shaving
2781,Ice Sweets - Drumstick - View Varieties in-store,ice
2767,Black Forest Smoked Ham Without Nitrite Sliced,black
2768,Frozen meal - Michelina's - View Varieties in store,frozen
2770,Cretons grandmother - lower price of the year,cretons
2772,Antiperspirants - see varieties in store,antiperspirants
2779,Chips - Limit of 4,chip
2782,Ice Dessert - Classic - See Varieties In Store,ice
2763,Selected Makeup Products - Ready Set Gorgeous,selected
2713,FOOD SUPPLEMENT FOR TOUTS-SMALL A + - Save up to $ 3,food
2785,Chewing gum,chewing
2790,Capillary Products - Whole Blends - See Varieties in-store,capillary
2793,Chocolate,chocolate
2795,Beef broth,beef
2799,Antiperspirants - see varieties in store,antiperspirants
2712,Salametti,salametti
2708,Homogenized organic milk 3.5% - finely filtered,homogenized
2707,Cretons - Buy 2 and get the third for free for free,cretons
2648,Sliced charcuterie - see varieties in store,sliced
2646,Sandwich bags,sandwich
2643,PEKOE orange tea in sachets,pekoe
2640,Dog Tapers - Denta Stix,dog
2639,Fruit drink,fruit
2636,"Hygienic paper - President's choice - Saturday, 22 and Sunday, June 23rd only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",hygienic
2651,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",toothbrush
2631,Garniture - Sundae Syrup,garniture
2627,Cereal - Life,cereal
2622,Biological Hass Lawyer - Mexico,biological
2618,Frozen meal - Stouffer's,frozen
2616,K-Cup bucket coffee,k-cup
2611,Chocolate bars,bar
2609,Apple juice,juice
2801,Eye Tracer - Infallible,eye
2759,10% coffee cream,10%
2465,Acetaminophen - Cold,acetaminophen
2477,Cucumber without glitches - from Quebec or Canada,cucumber
2480,cucumbers,cucumber
2466,Textile softening in leaves,textile
2468,"Chicken, chest, boneless, skinless","chicken,"
2469,Litchis - Imported,litchis
2470,Apple Compote - Free,apple
2473,Yogurt with probiotics,yogurt
2481,kiwis,kiwis
2750,Acetaminophen - Regular 325 mg,acetaminophen
2510,Black Forest Smoked Ham Without Nitrite Sliced,black
2482,Instant Gruau - Buy 2 and Get FREE The Third,instant
2488,Cheese bar - See varieties in store,bar
2493,Gassed source water,gassed
2494,Instant coffee - rich,instant
2495,Antisodorific or deodorant,antisodorific
2601,Tea - Orange Pekoe,tea
2604,Fridges,fridges
2716,Frozen thin crust pizza - Ristorante - See in store varieties,pizza
2717,Grain Coffee - See Varieties In Store,grain
2720,Ice Sweets - Drumstick,ice
2722,Red wine,red
2726,Wiper - Green - Saturday 1 September only - Limit of 4 - $ 6.99 The rest of the week or by item outside the limit,wiper
2729,Sliced charcuterie - see varieties in store,sliced
2730,Jam - blue menu - see varieties in store,jam
2732,Frozen Pizza - Trabec,pizza
2740,Chocolate,chocolate
2742,Protective panties,protective
2743,Hygienic paper - Fluff,hygienic
2747,Frozen Pizza - Giuseppe,pizza
2749,Frozen meal - Simply,frozen
2629,Gassed source water,gassed
3261,Refrigerated juice mixture,juice
2657,Ground decaffeinated coffee,ground
3755,Yellow Beans - Quebec,yellow
3805,Drain opener,drain
3806,Frozen fruit - President's choice - See in-store variety,fruit
3807,Ice Cream With Vanilla,ice cream
3808,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
3815,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
3819,Red Potatoes - From Quebec - Canada No 1,red
3822,"Smoked sausages cooked on sticks, coated with a dough and frozen",sausage
2661,Capillary Color - Belle-Color - Saturday 1 September only - Limit of 4 - $ 5.99 The rest of the week or by item outside limits,capillary
3824,Frozen 9-inch regular pie crust,frozen
3826,Yogurt to drink - Yop - see varieties in store - save 50 ¢ more to buy 4 products with a good-discount in store,yogurt
3827,Scented oil - save $ 1 more when buying 1 product with a good-discount in store,scented
3828,Honey - Unnamed,honey
3829,Crunchy peanut butter - save 50 ¢ with a good-discount in store,crunchy
3802,Beer - $ 9 Discount for 2 Caisses,beer
3803,Jam - Smucker's,jam
3818,Biological Hass Lawyer - Mexico,biological
3834,Tomatoes,tomatoes
3740,"Drink - save $ 1 - * $ 4.99 without coupon - 1 coupon limit by purchase, by customer",drink
3664,Sausages - Simply Good,sausage
3665,Cat Food - Friskies,cat
3671,Multivitamins - Women 50+,multivitamins
3674,Spread,spread
3675,Frozen chicken nuggets,frozen
3676,Frozen pancakes - EGGO,cake
3679,Frozen waffles - EGGO,frozen
3681,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m,sausage
3682,"Red or white wine - Marquis de Méricourt, Caballero, Toro Loco, Everyday, Torrao, Revolution, Greystone Park - Save $ 5",red
3689,Textile softening in leaves,textile
3690,Batteries - max,batteries
3693,Yogurt - Mediterranean - See Varieties in store,yogurt
3800,nectarines,nectarines
3799,fruit yogurt,yogurt
3798,Coffee in K-Cup buckets - McCafe,coffee
2681,Black Forest Smoked Ham Without Nitrite Sliced,black
2699,Cavalier cabbage - the United States or Mexico,cavalier
2695,Muffins,muffins
2694,Red Potatoes - From Quebec - Canada No 1,red
2693,Tartier Cheese - Cheez Whiz,cheese
2692,Cookies - Goglu,cookies
2691,Capillary products,capillary
2658,Tartlets - Granny's - View Varieties in-store,tartlets
2683,Pork for Chinese melting,pork
2677,Organic Beverage - See Varieties In Store,organic
2675,Hygienic buffers - Gentle Glide,hygienic
2670,Pizza frozen oven lift - Giuseppe - See in store varieties,pizza
2669,tofu firm,tofu
2664,Frozen Salmon Shell - Passion of the Sea,frozen
2663,hamburger bread,hamburger
3262,Gluten-free crackers - Breton - See in store varieties,gluten-free
3793,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
3265,Vitamin D - 1000 UI,vitamin
3267,Frozen fries potatoes - McCain - View in store varieties,frozen
3756,"White eggs, big caliber",white
3757,Hygienic paper - Fluff,hygienic
3760,Crunchy peanut butter,crunchy
3761,Salmon,salmon
3765,Margarine with avocado oil,margarine
3769,Eggs cooked in the oven - Quiche without crust - see varieties in store,eggs
3773,Fruit Juice - See Varieties in-store,juice
3776,Frozen chicken breast strips,frozen
3783,Ice Cream With Vanilla,ice cream
3787,Biscuits - Maxi-Fruit - See Varieties In store,fruit
3790,Chewing gum,chewing
3791,Licorice,licorice
2504,Crackers - good grains,crackers
2462,Frozen breaded chicken bits,frozen
2897,Peeled cut carrots - United States - Category # 1,peeled
3233,"Fresh boneless chicken breasts, without skin",fresh
3023,Disinfecting wipes,wipes
3237,Frozen Chicken Wings - President's Choice,frozen
3215,Toothbrush - twister,toothbrush
3219,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
3221,Hot Dog breads,hot
3231,Tea,tea
3235,cracker,cracker
3260,Revitalizing,revitalizing
3243,PEKOE orange tea in sachets,pekoe
3146,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
3245,Ground decaffeinated coffee,ground
3247,Battery,battery
3248,Flooded Pizza - Slim and Crispy Crust - Sunday 29th and Monday 30 December only - Limit of 4 - $ 3.99 per additional item,pizza
3252,Cat food,cat
3143,Perfume enhancer for laundry,laundry
3036,Frozen meal - energy bowls - see varieties in store,frozen
3039,Iced tea,iced
3040,Grain Coffee - St-Denis Burn - * Bonus 45 Points M,grain
3042,Red Potatoes - From Quebec - Canada No 1,red
3045,Sticks in Garlic - Giuseppe,sticks
3049,Refrigerated fruit juice - Trop50 - See in store varieties,juice
3052,Yogurt,yogurt
3055,Honey - President's Choice - See Varieties In Store,honey
3057,Acetaminophen - Quick Action Capsules,acetaminophen
3060,Mango Ataulfo - Mexico,mango
3061,Potatoes Grelot,potatoes
3069,Textile softening in leaves,textile
3071,Creamy and light peanut butter,creamy
3258,Colorful cabbage salad - from the United States,colorful
3213,Candy - See Varieties In Store,candy
2459,Frozen fruit - President's choice - See in-store variety,fruit
2870,Dip - Philadelphia,dip
2814,Frozen chicken breast fries,frozen
2876,Dishwasher detergent,dishwasher
2856,Coffee drink,coffee
2864,Peanut Butter - Creamy and Lightweight,peanut
2866,Liver pate,liver
2869,Pasta - The President's Choice - See Varieties In Store,pasta
2872,Crackers - Club - Buy 1 and get 500 points optimum,crackers
3212,Hygienic buffers - Pearl,hygienic
2878,Marinade - See Varieties In store,marinade
2910,Wailed cookies - see varieties in store,wailed
2879,Fresh rainbow trout fillet,fresh
2885,Caramel spread,caramel
2888,Beef concentrated broth,beef
2893,Table towels - Unnamed,table
3020,Cake Mix - Classic,cake
3025,Peanut Butter - See Varieties In Store,peanut
3151,Honey - President's Choice - See Varieties In Store,honey
3161,Mouthwash - See Varieties In Store,mouthwash
3166,Dog Tapers - Breath Buster,dog
3169,Chocolate treatments - Saturday 18 and Sunday 19 August only - Limit of 4 - $ 8.99 The rest of the week or by article out of bound,chocolate
3176,Tissue Paper - President's Choice - Saturday 12th and Sunday 13 October only.- limit of 4 - 4.99 the rest of the week or by article out of bounds,tissue
3177,Incontinence Towels - Discreet,incontinence
3179,Cereal - Shredies,cereal
3184,mango,mango
3188,Laundry,laundry
3198,Pasta - See Varieties In stock,pasta
3204,Provolone cheese,cheese
3209,Frozen Pizza - Giuseppe,pizza
3211,Acetaminophen - Extra Fort,acetaminophen
3074,Beer - $ 9 Discount for 2 Caisses,beer
3080,Cheese spread - Cheez whiz,cheese
3142,Frozen Pork Back Côtes - Save $ 5.11,frozen
2577,Rice jasmine,rice
2579,Red Potatoes - From Quebec - Canada No 1,red
2556,Jam,jam
2563,Mounted coffee - Traditional,mounted
2573,Bags - see varieties in store,bags
2574,Batteries - See varieties in store - 50% off,batteries
2581,Jam - Smucker's,jam
2513,cucumber,cucumber
2582,Clementines,clementines
2585,Instant Gruau - See Varieties In Store,instant
2587,Pasta - Smart - See Varieties In store,pasta
2589,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
2596,Vegetables,vegetables
2509,Wild frozen flood shrimp - from Argentina - size: 20-40 units / lb,wild
2429,Treats for Dogs - Breath Buster,treats
2430,Jam - Smucker's,jam
2432,Cooked pork back ribs,cooked
2433,Frozen Pizza - Rustico,pizza
2434,Mini Muffins - President's Choice,mini
2435,Grated cheese - Mozzarelissima skimmed,cheese
2446,Organic cabbage - from Quebec,organic
2447,Chips - Poppables,chip
2450,parmigiano cheese,cheese
2452,Crunchy bars - Special K,bar
2457,Red Potatoes - From Quebec - Canada No 1,red
2458,Red or white wine - save up to $ 7 on vinours 3-4 L - See in store varieties,red
2594,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
