unique_id,name
44038,Fresh pasta - o 'sole mio - 50 miles as a bonus for the purchase of 3. - August 30 only!
30643,Jam - Pure
34497,Sachets tea - See in store varieties
3573,Pasta - Harvest Health
46415,Granola
44749,Flooded Pizza - Oven Lift - View Varieties In-store
7891,Frozen Pizza - Casa di Mama - View Varieties in-store - Saturday 20th and Sunday 21 July Only - Limit of 4 - $ 3.99 per additional item
32170,Frozen fish fillets - Select selected
24413,Big brown eggs with omega-3
23695,Foundation - Fit Me
14671,Air Purifier - See Varieties In Store
33857,Bagelwich - Montreal Style
26668,Green grapes without glitches - Mexico
7681,Pasta - Cannelloni
30558,Litter Cats - Tidy Cats
32876,Partially skimmed milk 2% - finely filtered - * Bonus 20 points m
7314,Sink Cleaner - See Varieties In Store
8121,Organic spinach babies
47533,"Stuffed, frozen chicken breast catches - Unnamed"
47802,Frozen Meal - Steamers - View Varieties In-store
29964,Diet soft drinks
31866,Preparation for infants - Good start 2
29401,Capillary Color - Feria - View Varieties In stock
24086,Peanut Butter - Creamy - Saturday 19th and Sunday 20 January alone - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
12672,Cheese sticks - Ficello without lactose
3321,Waffle
14050,Fresh or thawed eaglefin net
8592,Curious cabbage - of Quebec or Mexico
18209,Biological Lawyer - Mexico
3233,"Fresh boneless chicken breasts, without skin"
17104,Juice - see varieties in store
3824,Frozen 9-inch regular pie crust
36796,Air purifier
28593,Brie - Field Cream
13877,Tortilla chips - View varieties in store
32799,Frozen breaded chicken straps - advertising recipe
43638,Peppers Organic Oranges of Serre - Canada or Mexico
40542,Lobster
6780,Refrigerated fruit juice - Trop50 - See in store varieties
27037,Fruit snacks - see varieties in store
33189,Spinach quiche
37341,Donuts - Annette's - View Varieties in store
22890,"Honey - Selection, Irresistibles Naturalia - View Varieties In-store - * Bonus 25 Points M"
26459,Crackers - Saturday 6th and Sunday July 7th only!
21100,Capillary Products - Whole Blends
37377,Fisheries or Fisheries with White Fleshing - California
12941,Cheese - See Varieties In Store
41282,Deodorant - see varieties in store
34077,Treats for Dogs - Breath Buster
5867,Yellow-flesh potatoes - from Quebec - Canada # 1
43911,Instant Coffee - Nescafe - * 100 Points Bonus M for Buying 2
18677,Refrigerated fruit juice - Trop50 - Limit of 4 - $ 3.49 per additional item
46591,Frozen Captain Shell - $ 2 Discount
784,Syrup - See Varieties In Store
43739,Olive oil
12630,Brewed Cod Bites - President's Choice
14280,Cheese Taste - * Bonus 20 Points M
36515,"Toilet paper - Saturday, June 30th only - Limit of 4 - $ 5.49 The rest of the week or by item outside the limit"
5101,kefir
47058,Yogurt - Original
41480,Toothpaste - Optic White - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit
1576,Margarine - See Varieties In Store
37467,100% juice mixture
32589,"Cereal - All-Bran - save $ 1 - * $ 3.99 without coupon - 1 coupon limit by purchase, by customer"
42896,Chocolate Tablet - Swiss Classic - View Varieties in-store
19607,Sandwich Bags - 4 Boxes Pack
5552,Toast Melba
9200,Lessen Stainting - Spray'n Wash
7429,Training Panties - Pull-UPS
2712,Salametti
46823,Tomatoes Grapes - From Quebec - Canada No 1
27437,Ham
2482,Instant Gruau - Buy 2 and Get FREE The Third
47916,Laundry Detergent - Pods - View Varieties In-store
33028,Cranberry juice
44089,"White eggs, category A - Saturday 17 and Sunday 18 August only - Limit of 2 - $ 2.29 per item offline - $ 2.49 The rest of the week"
24991,Organic Milk - President's Choice - See Varieties In-store
22174,Frozen meal - See varieties in store
30988,Frozen frozen chopped pork
9882,Feeding Textile in Leaves - See Varieties In Store
27953,9 / 10x wipes
44925,Hygienic buffers
6758,Brownies mix
33320,"pork, escalope"
31688,Capillary Color - Belle-Color - Saturday 9th and Sunday 10 February Only - Limit of 4 - $ 5.99 The rest of the week or by item outside limits
8409,Pie crusts - see varieties in store
47929,Tender Barres - Protein
40864,Peanut Butter - Creamy - Saturday 13th and Sunday 14 October alone - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
211,Chocolate Tablets - Excellence
11662,Capillary Color - Image - Saturday 1st September alone - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds
43735,Frozen vegetables - Unnamed - See Varieties In store
21011,Barres - Protilife
31769,Refrigerated fruit juice - Pure premium
34685,Yellow greenhouse peppers - Mexico
1124,Cake glazing - whipped
39876,Crimson Red Pears - Argentina - Extra Fantasy Category
17302,Rice - Uncle Ben's
10992,"Frozen pizza - Giuseppe thin crust - Friday, March 29th only.Buy 2 and get 25 miles air miles as a premium."
33827,grenades
26628,Gel dishwasher detergent
49398,Ground coffee - see varieties in store - * Bonus 40 points M
32,almonds
788,Creton - See Varieties In Store
11376,Toothpaste - Anticracticity Protection
8237,Vermicelle of rice - * bonus 25 points m with the purchase of 2
37668,Butter - Unnamed
18742,Cream 3% - Ultra'creme
2574,Batteries - See varieties in store - 50% off
21408,Tender Bars - Dipps
38354,Frozen Meal - Slimming Kitchen - See Varieties In Store
11740,Chocolate - Gold Bunny - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
25844,raspberry
36405,Aerosol disinfectant - see varieties in store
25124,Surgelé lobster flesh
42515,Potatoes Grelot
38540,Cheese - Mozzarella
23008,Cereal - Chex - View varieties in store
20791,Snack - Bear paws
23892,Chocolate Tablet - Creation - View Varieties In stock
40001,Refrigerated raspberry lemonade
37098,Sparkling beverage
41524,Duo Gourmet Lettuce - Quebec - Packing 2
8024,Peanut butter - whipped - save 50 ¢ with a good-discount in store
35643,Red Cherries - United States - Category # 1
26104,Green grapes without glitches - imported
41619,Frozen Fish Nets - Select Select - View Varieties In stock
36924,Snapshot noodles - see varieties in store
26962,Yogurt - Source 0% - See Varieties in-store
47904,Refrigerated slippers
47059,Asparagus
26732,Dog Food - Beneful
6912,Greek yogurt - see varieties in store
48716,Craquins - Goldfish
24377,Mascara - Volum 'Express Falsies
13668,SUNDAE - View Varieties in store
13077,"Batteries - Saturday, February 16th only - Limit of 4 - $ 13.79 The rest of the week or by item outside limits"
32842,Leaves Radish - Quebec
30400,Ice Cream - Delicates of the Dairy Bar
15485,Dessert Garniture - Shirriff
20810,Blueberries - Peru and / or Chile - Category # 1
27344,Frozen Thin Crust Pizza - Giuseppe - * Bonus 25 Points M
22260,9x wipes
30865,100% refrigerated juice - see varieties in store
18212,Pizza Frozen Pouches - McCain - * Bonus 30 Points M
32231,Frozen dinner - Michelina's - See in store varieties
32320,Beer - $ 15 discount on your other groceries with the purchase of 2 crates
5535,Frozen breaded chicken sticks - from Thursday 22 to Sunday November 25th only - the rest of the week $ 6.99
1592,Water flavoring - light crystal
5692,Peanut Butter - Natural Crunchy - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
48249,Frozen Pâté - See Varieties in Store - * Bonus 35 Points M
19987,Chips - Limit of 4
10831,Hygienic paper - President's choice
6871,Wiper - max - limit of 4 - $ 7.99 per additional item
16403,Body Cleaner - Men Care - See Varieties In Store
2361,Sliced charcuteries
19613,"Chips - Saturday 5th and Sunday, January 6th, only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds"
46410,choppy
21105,Honey - * Bonus 25 Points M
34862,Biological Onions - United States - Class No 1
27649,Yogurt - 100% natural - see varieties in store
39071,Fresh whole chickens
9235,Fruits
45346,Cereal - All-Bran
4694,Frozen pizza - thin and crisp
48193,White Mushrooms - Canada and / or the United States
36103,Frozen Cooked Giant Shrimp Crown - With Cocktail Sauce - Buy 1 and Get FREE The Second
10702,Toothbrush - Extra Clean - Saturday 18th and Sunday 19 August only - Limit of 4 - 99 ¢ The rest of the week or by article out of bounds
38180,Lasagna Pasta - Bistro
37543,Pie - See Varieties In stock
15896,Frozen chicken breast bits
7165,Frozen breaded chicken portions - see varieties in store
14908,"Boneless fresh pork chops - center cut, ribbod, bbq"
43822,Organic tortilla moths
48615,Extra Beer - Buy 2 Caisses and IGA will pay the equivalent of 2 taxes
43407,"Beef, Cubes with skewers"
34327,Asparagus - Peru - Category # 1
4559,Mini frozen breaded chicken nuggets - Pub style - Limit of 4 - $ 7.49 per additional item
23133,Large frozen meals - President's choice - See variety in-store
43463,"Refrigerated Orange Juice, with Pulps - Premium - Limit of 4 - $ 3.49 per additional item"
42063,Refrigerated fruit juice - Trop50
24473,Evaporated Milk - Unnamed - Saturday 19th and Sunday 20 January Only - Limit of 4 - $ 1.49 The rest of the week or by article out of bounds
48516,Chocolate Tablets - Lindor - Buy in-2 and get the third third
2994,Frozen thin crust pizza - Giuseppe - View in store varieties
40279,Refrigerated fruit drink
30292,All-purpose cleanser
44314,Maple Syrup - Discoat - View Varieties In Store - * Bonus 40 Points M
32886,Cabbage salad - see varieties in store
48023,Pasta - Ziggy's - See Varieties in Store
7952,"Peanut butter - creamy and light - 25 miles as a bonus for the purchase of 4. - Friday, May 17th only!"
30950,Cookies - Realfruit
39969,Panini breads - * cooked in store
9358,cashew nut
32947,Oat cookies
38707,Cat food
19087,Chicken Tournedos with Frozen Bacon - Save $ 3 When Buying 2 Frozen Products at $ 10 or $ 15
8717,Peanut Butter - Creamy - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
6785,Cheese Bar - Mozzarelissima - Saturday 20th and Sunday July 21st - Limit of 4 - $ 4.49 per additional item - $ 4.99 The rest of the week
24764,Green peppers - Quebec
13170,Frozen scallops - 80-120 units / lb size
217,Cereal - Honey Oat Bites
17704,Biscuits - snack - see varieties in store
27829,Biological Greek Yogurt
20906,Eggs cooked in the oven - Quiche without crust - see varieties in store
15164,Frozen Chicken Pâté - Hot Chicken - 50% off
19559,Reggiano cheese
6646,"White eggs, category A - Saturday, August 31 only - Limit of 2 - $ 2.29 per item Suplementary - $ 2.49 The rest of the week"
31640,Bars - Rice Krispies - See in store varieties
24582,Frozen Pizza - Ristorante - Saturday 9th and Sunday 10 February Only - Limit of 4 - $ 6.99 The rest of the week or by article out of bounds
16056,Biological Grape Tomatoes - Canada and / or Mexico - * Bonus 15 Points M
15712,Frozen Fish Sticks - See Varieties In Store
47945,Bars - see varieties in store - * Bonus 30 points M for purchase of 2
24765,Batteries - Sunday 29th and Monday 30 December only - Limit of 4 - $ 12.63 per additional item - $ 12.63 The rest of the week
17021,Instant Coffee - Rich and Cermeux
37642,Dishwasher detergent in pellets
45413,Breads cooked in store - see in store varieties
45302,Cereal - Granola Boost - See Varieties In store
5855,Refrigerated Orange Juice - President's Choice
5067,Nantes carrots
36953,Rice Chips - Crispy Minis
13237,Coffee in K-Cup buckets - Timothy's
20851,Frozen popcorn shrimp
47026,Chocolate treatments - Hershey's - * Bonus 50 Points M
32486,Links 12/13 x
21925,Biological almonds
9104,Meal Set - Mate Lunch - See Varieties In Store
2426,Chips - see varieties in store
19309,Frozen chicken tabs
18380,Cereals - Shredded Wheat - See Varieties in-store
45267,Granola Cereal - Crunchy Morning
42830,Chocolate treats - * Bonus 10 points m
24009,"Jam, marmalade, spreadsado - see varieties in store"
3872,Beer in cans - Alexander Keith's
40576,Gas Drink - Diet Coke - 50% off
1426,Spring Spring Salad - United States - * Bonus 25 Points M
46847,Filming Liquid Textile - Saturday 8th and Sunday 9 February only!- Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week
34988,Toothpaste - Maxfresh
3880,Chicken pot pie
30730,Wiper - See Varieties in-store
49131,bio mature
28963,Vegetable soup - Campbell's
5912,Pacific pink salmon
11945,"Frozen chicken wings - Buy 1 and get free 1 coke packaging, diet coke, coke zero (4 x 310 ml), worth $ 2.99"
46138,Tea - See Varieties In Store
35906,Aluminum Paper - Unnamed
40254,instant coffee
40348,Cheese - Champfleury - * Bonus 40 Points M
5189,leek
17154,Feta cheese with herbs and spices in the oil
47205,Instant Chocolate Powder - Nesquik
15547,Salty Butter - Unnamed - Saturday 29th and Sunday 30 September only - Limit of 4 - $ 3.79 The rest of the week or by item outside the limit
28632,Jelly Taste - Snack Pack - See Varieties In Store
49157,Pasta - View Varieties In stock
25872,Cheddar cheese
10722,Sweet and savory bars
13273,Chips - Saturday 23 and Sunday 24 November only - Limit of 4
1586,Antisodorific
645,Margarine - Gold
45007,Layers - Choice of President - Sizes: 3-6
47087,Frozen Tourtier - Lower price of the year
45,Biological Raspberry - United States - 50% discount
34278,Probiotic yogurt - Activia - See in store varieties
47622,"All Circulars '800', '650', 'Yes'); Return False \> Bags - see varieties in store """
23844,Cats Food - Elegant Medleys - See Varieties In Store
37229,Tea in Sachets - Orange PEKOE - * Bonus 20 points M
37141,Potatoes Russet - Quebec - Canada # 1
21412,Pork lanyard chops
11152,Frozen Fish Nets - Select Select - $ 6 Economy
20410,Sliced or minced charcuterie - Natural Selections - see varieties in store
45636,Chicken popcorn frozen - Pub style
41111,Carrots - Quebec - 50% discount
19140,Cookies - METEO - Lower price of the year
47962,Fresh pasta - Ziggy's - See varieties in store
35003,Iceberg Lettuce - Quebec - Canada # 1
32303,Cake mix
22087,Cereal - Corn Flakes
13791,Pork Back Côtes - Underjash Pack
27284,Muffin mix
37076,Crackers - Triscuit - See variety in-store
11822,Marmalade - See Varieties in-store
9681,Frozen cookware - see varieties in store
32784,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99
13230,Lactose-free dairy products - See in store varieties
33614,Organic almonds
24944,Greenhouse orange peppers - from Canada and / or Mexico
48454,Wiper - Limit of 4 - $ 6.99 per additional item
9077,Sanitary napkins
21802,"Shrimp tray with soft cocktail sauce, frozen"
48310,Red Peppers of Field - Quebec
42974,Carrot juice
12312,Frozen meal - Michelina's - View Varieties in store
37552,Tissue Paper - Unnamed - Limit of 4 - $ 5.99 per additional item
26489,Cookies - Praeventia - See in store varieties
42832,Cereal for children - see varieties in store
36764,Mini Chips - Ace Bakery
11815,Yogurt - Source
36114,Frozen chicken burgers - see varieties in store
8297,Organic cut carrots - from the United States
16995,Green Beans - Canada
27428,Evaporated Milk - Carnation - See Varieties In Store
42255,Sache tea - lower price of the year
34064,Preparation for dinner - Hamburger Helper
46011,Layers - Buy 1 and get free 1 Huggies wet wipe box (64 one.) Worth $ 3.99.
20891,Raisin bread
30918,Peanut butter - all natural - Saturday 20th and Sunday 21 July only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit
