unique_id,name,category
34050,Flooded Pizza - See Varieties In Store,Flooded Pizza
45630,Cheese Macaroni - Dinner,Cheese
47610,"Peanut butter - creamy and light - Saturday, 22 and Sunday, June 23rd only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.",Peanut butter
41376,Buffered Corn - Saturday 1 September only - Limit of 4,Corn
5438,Tender Bars - Vital,Bars
30789,Mascara - Volum 'Express The Colossal,Personal Care
26174,Pasta - Ancient Seeds - See Varieties In-store,Pasta
45603,Rice and Grains - Uncle Ben's,Rice
49323,Cheese macaroni,Cheese
27531,Mix of half-half-half - Quebec,Mix of half-half-half
25854,All-purpose flour - Unnamed,Flour
20474,Garbage bags - see varieties in store,Garbage bags
31124,Fresh rainbow trout fillet,Food
29311,Grain Coffee - President's Choice - See Varieties In Store,Coffee
21405,Frozen breaded fish fillets - Select selected,Frozen Fish
14958,"Frozen Pizza - Rustico - Buy 3 and get 40 air miles as a bonus.Friday, December 7th only.",Frozen Pizza
16234,Cooked ham,Ham
16277,Frozen fries potatoes,Potatoes
24915,Soup mix,Soup
34479,Yogurt to drink - Yop - returns to 58 ¢ unity,Yogurt
29582,Frozen meal - home style - see varieties in store,Frozen meal
33294,Tiger Wipers - Save $ 6.01,Wipers
16334,Energizing Drink - Saturday 18th and Sunday 19 May only - Limit of 4 - $ 7.99 The rest of the week or by article out of bound,Drinks
28281,Yogurt to drink - Yop - see varieties in store - save 50 ¢ more to buy 4 products with a good-discount in store,Yogurt
32072,Frozen chicken sticks,Frozen Chicken
19665,Chocolates - Excellence - View Varieties in-store,Chocolates
39837,Roast counterflide,Roast
1643,Peanut butter - natural with salt,Peanut butter
11778,Lipboard - Super Lustrous,Lipboard
28329,Water Melon without glitches - the United States,Water Melon 
28464,Mexican Rice - * Bonus 25 Points M for Buying 2,Rice
14449,"White shrimps of the pacific cooked, shelled and deep, frozen - size: 70-90 units / lb",Fish
44947,Wild scallops of frozen bacon - Nova Scotia,Bacon
41293,Bio lemons,Lemons
35199,Fresh pasta,Pasta
43159,Ice Dessert - Parlor,Ice Cream
36810,Toothpaste - Optic White,Toothpaste
32537,Frozen trench chicken breasts,Frozen Chicken
20892,Refrigerated pie paste,Pasta
3221,Hot Dog breads,Bread
4807,Chicken and frozen broccoli gratin,Chicken
10391,Yellow Beans - Quebec,Beans
15252,Corporal lotion,Personal Care
33640,Pepperoni Sliced - $ 1.80 of Economy,Peppers
17482,Fresh stuffed pasta - see varieties in store,Pasta
46364,Bars - Gruau on the thumb,Bars
39059,Onions - from Quebec - Canada No 1,Onions
23296,Gluten-Free Crustles - Crispy Minis - View Varieties In Store,Snack
47551,Fruit Frozen Bars - Limit of 4 - $ 5.99 per additional item,Bars
7644,Micellar water,Water
2708,Homogenized organic milk 3.5% - finely filtered,Mils
2596,Vegetables,Vegetable
14739,Red Tomatoes of Serre - Canada and / or Mexico - Category # 1,Tomatoes
18218,Anjou pears - Washington - Extra Fantasy Category,Pears
17783,Souvlakis frozen chicken,Chicken
10325,Cats Food - Cat Chow,Cats Food
45125,Capillary Color - Preference,Stationary
12621,lawyers,lawyers
5240,Frozen Panés Mozzarella Sticks,Cheese
1668,Strawberries - Quebec - Canada # 1,Strawberries
2305,Crackers - Living,Crackers
42210,Chips - Saturday 17 and Sunday 18 August only.- Limit of 4,Chips
32429,Tender Bars - Chewy - * Bonus 20 Points M Within Buying 2,Bars
12703,SALSA SAUCE - See Varieties in-store,Sauce
9234,vol-wind,vol
11755,Frozen Pizza - Ristorante - Saturday 2 and Sunday October 3rd only - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week,Frozen Pizza
22849,Honey - Lower price of the year,Honey
4137,Fresh pork fillets - Under vacuum packaging,Pork
44395,Frozen Chicken Chest Turnedos,Frozen Chicken
22166,Mini Muffins - President's Choice,Muffins
32724,Cantaloup - Guatemala and / or Honduras,Cantaloup
49265,Cut and peeled carrots - United States - Category # 1,Carrots
21850,Organic Granny Smith Apples - from Washington - Extra Fantasy Category,Apples
33178,Organic mangoes,Mango
18061,Lasagna with meat - President's choice,Lasagna
47611,Frozen Pizza - Traditional - View Varieties in store,Frozen Pizza
29974,CIABATTA sticks,Sticks
13715,Fresh Cresson - Quebec,Fresh Cresson
29061,"Beef, thongs",Beef
42633,Revitalizing - Naked Herbal Essences,Personal Care
38006,Refrigerated fruit juice mix - see varieties in store,Juices
26768,jam,Jam
35384,Garlic braid - from China,Bread
13242,Protein drink,Drinks
44199,Fresh stuffed pasta - $ 2 of economy,Pasta
11629,Hygienic paper - * Bonus 25 points m,Hygienic paper
30759,Pecorino Romano cheese imported from Italy,Cheese
1599,Marmalade - See Varieties In stock,Marmalade
42208,"Sled of ham - save $ 1 - * $ 4.99 without coupon - 1 coupon limit by purchase, by customer",Ham
45186,Beer in Cantes - $ 12 off Buy 2 Caisses,Beer
7660,Powder preparation for infants - save up to $ 3,Baby Food
47248,Soup Blend in Sachets - Cup-a-Soup - Saturday 6th and Sunday 7 July Only - Limit of 2 - $ 1.25 per additional item - 4/5 $ The rest of the week,Soup
17056,Plastic Shelf - Molding Pelli - Sunday 6th and Monday 7th October alone - Limit of 4 - 99 ¢ The rest of the week or by article out of bound,Plastic Shelf
24631,"Hygienic paper - VELOUR - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",Hygienic paper
16874,Wiper - Eco,Wiper
45946,Sachet tea - Earl Gray - Buy 1 and get 500 points optimum,Tea
38649,"Chips - Saturday 27 and Sunday, October 28th only - Limit of 4",Chips
47877,"Young spinach, spinach printers or vegetables-leaves of organic fields - the choice of the president",Spinach
30021,Refrigerated lemonade - see varieties in store,Lemonade
15312,Tomatoes Roma de Serre - Canada - Canada No 1,Tomatoes
4486,Nasal Spray - Soothing Sallet Formula,Medicine
31717,"Peanut butter - creamy - Saturday, August 3 only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",Peanut butter
27706,Frozen Pizza - see varieties in store,Frozen Pizza
20339,Tomato juice,Tomatoes
30344,Washers for Toddler - See Varieties In Store,Baby Product
6457,Mascara - Lash BLAST Active,Personal Care
11712,Tartiade - See Variety in Store - * Bonus 20 Points M,Tartiade
28155,Frozen Pizza - Trabec - * Bonus 25 Points M,Frozen Pizza
9587,Refrigerated fruit juice - Pure premium - See in store varieties,Juices
32901,Beer in cans - Buy 2 and get a $ 15 discount on your grocery basket.,Beer
10148,Sparkling water flavored - see varieties in store,Water
37182,McIntosh Apples - Quebec - Canada of Fantasy,Apples
40002,Dry atomizer - Dry,Dry atomizer
42455,Peanut butter - Creamy and light - Saturday 1 and Sunday 2 February only!- Limit of 4 - 4.99 per additional item - $ 4.99 The rest of the week,Peanut butter
41844,Mini Muffins - Little Cocks - See Varieties in Store,Muffins
40872,Fresh black figs - from the United States,Fig
45775,Beer in Cantes - Bud Light Apple,Beer
39794,Parmesan petals,Cheese
48725,Crapaudine chicken - Packled vacuum - View varieties in store,Chicken
46313,Ice Cream - Ben & Jerry's - See Varieties in Store,Ice Cream
3036,Frozen meal - energy bowls - see varieties in store,Frozen meal
5525,Green tea in sachets,Tea
8515,Cornichons - Bick's - See Varieties in-store,Corn
24120,Peanut Butter - Creamy Lightweight,Peanut Butter
9853,Frozen chicken breast strips,Frozen Chickenn
8591,Frozen beef pate,Frozen Beeev
9623,Denture cleaner,Cleansing Wipes
27471,Frozen cooked dishes,Frozen Meal
2272,Genoa Salami - Artisan,Meat
46056,Capillary Color - Perfect 10,Stationary
46059,Green Zucchini - Quebec - * Bonus 10 Points M,Zucchini
32768,Cheese - Mozzarellissima - * 50 Points Bonus M,Cheese
31354,White baguette or multigrain,Snack
29437,yellow plums,Plum
29336,Frozen Pizza - Rustico - Saturday 6th and Sunday 7 July Only - Limit of 4 - $ 4.99 per additional item,Frozen Pizza
4019,Ice treats - Drumstick - Lower price of the year,Ice Cream
19574,Soybean milk / beverage,Milk
32265,Organic Green Asparagus - Mexico - Category # 1,Asparagus
29848,Refrigerated juice mixture,Juices
4962,coconut milk,Coconut Milk
33288,Anti-dandruff shampoo,Shampoo
38889,Lipstick - Superstay Matte Ink,Personal Care
36503,Black Forest Ham or Smoked Honey - Piller's - So far from stocks,Ham
31511,Frozen pasta - Gnocchi potatoes - See in store varieties,Frozen pasta
48560,Chicken breast fries and popcorn,Chicken
33026,"Liquid Washer, -45 ℃ - See in store varieties",LiquisdWasher
28108,Cornichons - Bick's,Corn
36640,Tender bars - dipps - see varieties in store,Bars
32387,Cocktail salad rolls,Drinks
44038,Fresh pasta - o 'sole mio - 50 miles as a bonus for the purchase of 3. - August 30 only!,Pasta
30643,Jam - Pure,Jam
34497,Sachets tea - See in store varieties,Tea
3573,Pasta - Harvest Health,Pasta
46415,Granola,Bars
44749,Flooded Pizza - Oven Lift - View Varieties In-store,Pizza
7891,Frozen Pizza - Casa di Mama - View Varieties in-store - Saturday 20th and Sunday 21 July Only - Limit of 4 - $ 3.99 per additional item,Frozen Pizza
32170,Frozen fish fillets - Select selected,Frozen Fish
24413,Big brown eggs with omega-3,Egg
23695,Foundation - Fit Me,Personal Care
14671,Air Purifier - See Varieties In Store,Air Purifier
33857,Bagelwich - Montreal Style,Snacks
26668,Green grapes without glitches - Mexico,Grapes
7681,Pasta - Cannelloni,Pasta
30558,Litter Cats - Tidy Cats,Litter Cats
32876,Partially skimmed milk 2% - finely filtered - * Bonus 20 points m,Milk
7314,Sink Cleaner - See Varieties In Store,Cleaner
8121,Organic spinach babies,Spinach
47533,"Stuffed, frozen chicken breast catches - Unnamed",Frozen Chicken
47802,Frozen Meal - Steamers - View Varieties In-store,Frozen Meal
29964,Diet soft drinks,Drinks
31866,Preparation for infants - Good start 2,Baby Food
29401,Capillary Color - Feria - View Varieties In stock,Stationary
24086,Peanut Butter - Creamy - Saturday 19th and Sunday 20 January alone - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
12672,Cheese sticks - Ficello without lactose,Cheese
3321,Waffle,Waffle
14050,Fresh or thawed eaglefin net,Snacks
8592,Curious cabbage - of Quebec or Mexico,Cabbages
18209,Biological Lawyer - Mexico,Biological Lawyer
3233,"Fresh boneless chicken breasts, without skin",Chicken
17104,Juice - see varieties in store,Juices
3824,Frozen 9-inch regular pie crust,Pie
36796,Air purifier,Air purifier
28593,Brie - Field Cream,Cream
13877,Tortilla chips - View varieties in store,Chips
32799,Frozen breaded chicken straps - advertising recipe,Frozen Chicken
43638,Peppers Organic Oranges of Serre - Canada or Mexico,Peppers
40542,Lobster,Fish
6780,Refrigerated fruit juice - Trop50 - See in store varieties,Juices
27037,Fruit snacks - see varieties in store,Fruit snacks
33189,Spinach quiche,Spinach
37341,Donuts - Annette's - View Varieties in store,Donuts
22890,"Honey - Selection, Irresistibles Naturalia - View Varieties In-store - * Bonus 25 Points M",Honey
26459,Crackers - Saturday 6th and Sunday July 7th only!,Crackers
21100,Capillary Products - Whole Blends,Stationary
37377,Fisheries or Fisheries with White Fleshing - California,Fish
12941,Cheese - See Varieties In Store,Cheese
41282,Deodorant - see varieties in store,Deodorant
34077,Treats for Dogs - Breath Buster,Treats for Dogs
5867,Yellow-flesh potatoes - from Quebec - Canada # 1,Potatoes
43911,Instant Coffee - Nescafe - * 100 Points Bonus M for Buying 2,Coffee
18677,Refrigerated fruit juice - Trop50 - Limit of 4 - $ 3.49 per additional item,Juices
46591,Frozen Captain Shell - $ 2 Discount,Frozen Captain Shell
784,Syrup - See Varieties In Store,Syrup
43739,Olive oil,Olive
12630,Brewed Cod Bites - President's Choice,Brewed Cod Bites
14280,Cheese Taste - * Bonus 20 Points M,Cheese
36515,"Toilet paper - Saturday, June 30th only - Limit of 4 - $ 5.49 The rest of the week or by item outside the limit",Toilet paper
5101,kefir,kefir
47058,Yogurt - Original,Yogurt
41480,Toothpaste - Optic White - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit,Toothpaste
1576,Margarine - See Varieties In Store,Cheese
37467,100% juice mixture,Juices
32589,"Cereal - All-Bran - save $ 1 - * $ 3.99 without coupon - 1 coupon limit by purchase, by customer",Cereal
42896,Chocolates- Swiss Classic - View Varieties in-store,Chocolates
19607,Sandwich Bags - 4 Boxes Pack,Sandwich
5552,Toast Melba,Toast
9200,Lessen Stainting - Spray'n Wash,Lessen Stainting
7429,Training Panties - Pull-UPS,Personal Care
2712,Salametti,Salametti
46823,Tomatoes Grapes - From Quebec - Canada No 1,Grapes
27437,Ham,Ham
2482,Instant Gruau - Buy 2 and Get FREE The Third,Instant Gruau
47916,Laundry Detergent - Pods - View Varieties In-store,Laundry Detergent
33028,Cranberry juice,Juices
44089,"White eggs, category A - Saturday 17 and Sunday 18 August only - Limit of 2 - $ 2.29 per item offline - $ 2.49 The rest of the week",Egg
24991,Organic Milk - President's Choice - See Varieties In-store,Milk
22174,Frozen meal - See varieties in store,Frozen meal
30988,Frozen frozen chopped pork,Pork
9882,Feeding Textile in Leaves - See Varieties In Store,Stationary
27953,9 / 10x wipes,Wipes
44925,Hygienic buffers,Hygienic
6758,Brownies mix,Brownies
33320,"pork, escalope",Pork
31688,Capillary Color - Belle-Color - Saturday 9th and Sunday 10 February Only - Limit of 4 - $ 5.99 The rest of the week or by item outside limits,Stationary
8409,Pie crusts - see varieties in store,Pie 
47929,Tender Barres - Protein,Bars
40864,Peanut Butter - Creamy - Saturday 13th and Sunday 14 October alone - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,Peanut Butter
211,Chocolates - Excellence,Chocolates
11662,Capillary Color - Image - Saturday 1st September alone - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds,Stationary
43735,Frozen vegetables - Unnamed - See Varieties In store,Vegetable
21011,Barres - Protilife,Bars
31769,Refrigerated fruit juice - Pure premium,Juices
34685,Yellow greenhouse peppers - Mexico,Peppers
1124,Cake glazing - whipped,Cake
39876,Crimson Red Pears - Argentina - Extra Fantasy Category,Pears
17302,Rice - Uncle Ben's,Rice
10992,"Frozen pizza - Giuseppe thin crust - Friday, March 29th only.Buy 2 and get 25 miles air miles as a premium.",Frozen Pizza
33827,grenades,grenades
26628,Gel dishwasher detergent,Dishwasher
49398,Ground coffee - see varieties in store - * Bonus 40 points M,Coffee
32,almonds,Almonds
788,Creton - See Varieties In Store,Creton
11376,Toothpaste - Anticracticity Protection,Toothpaste
8237,Vermicelle of rice - * bonus 25 points m with the purchase of 2,Rice
37668,Butter - Unnamed,Butter
18742,Cream 3% - Ultra'creme,Cream
2574,Batteries - See varieties in store - 50% off,Batteries
21408,Tender Bars - Dipps,Bars
38354,Frozen Meal - Slimming Kitchen - See Varieties In Store,Frozen Meal
11740,Chocolate - Gold Bunny - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,Chocolates
25844,raspberry,Raspberry
36405,Aerosol disinfectant - see varieties in store,Cleaning
25124,Surgelé lobster flesh,Fish
42515,Potatoes Grelot,Potatoes
38540,Cheese - Mozzarella,Cheese
23008,Cereal - Chex - View varieties in store,Cereal
20791,Snack - Bear paws,Snacks
23892,Chocolates- Creation - View Varieties In stock,Chocolates
40001,Refrigerated raspberry lemonade,Drinks
37098,Sparkling beverage,Water
41524,Duo Gourmet Lettuce - Quebec - Packing 2,Lettuce
8024,Peanut butter - whipped - save 50 ¢ with a good-discount in store,Peanut butter
35643,Red Cherries - United States - Category # 1,Cherries
26104,Green grapes without glitches - imported,Grapes
41619,Frozen Fish Nets - Select Select - View Varieties In stock,Frozen Fish 
36924,Snapshot noodles - see varieties in store,Noodles
26962,Yogurt - Source 0% - See Varieties in-store,Yogurt
47904,Refrigerated slippers,Juices
47059,Asparagus,Asparagus
26732,Dog Food - Beneful,Dog Food
6912,Greek yogurt - see varieties in store,Yogurt
48716,Craquins - Goldfish,Fish
24377,Mascara - Volum 'Express Falsies,Personal Care
13668,SUNDAE - View Varieties in store,Ice Cream
13077,"Batteries - Saturday, February 16th only - Limit of 4 - $ 13.79 The rest of the week or by item outside limits",Batteries
32842,Leaves Radish - Quebec,Radish
30400,Ice Cream - Delicates of the Dairy Bar,Ice Cream
15485,Dessert Garniture - Shirriff,Dessert 
20810,Blueberries - Peru and / or Chile - Category # 1,Blueberries
27344,Frozen Pizza - Giuseppe - * Bonus 25 Points M,Pizza
22260,9x wipes,Wipes
30865,100% refrigerated juice - see varieties in store,Juices
18212,Pizza Frozen Pouches - McCain - * Bonus 30 Points M,Pizza 
